SeqId,BubbleSortNComp,BubbleSortTns,InsertionSortNComp,InsertionSortTns,MergeSortNComp,MergeSortTns,QuickSortNComp,QuickSortTns,QuickSortRandomNComp,QuickSortRandomTns,HeapSortNComp,HeapSortTns,
seq_240_62,28680,238000,15569,72700,1904,51000,1885,20500,1999,27900,3044,27500,
seq_240_63,28680,236800,14449,66400,1904,45800,1999,21500,1810,26300,3056,28900,
seq_240_64,28680,239600,14970,87400,1904,46500,2144,22400,1847,26200,3058,27500,
seq_240_65,28680,230500,14586,67100,1904,46500,2121,22800,1929,27400,3044,27300,
seq_240_66,28680,235300,14468,66100,1904,50800,1850,19900,2074,28700,3047,27800,
seq_240_67,28680,238600,15366,70200,1904,47600,2033,21100,2022,27800,3054,27800,
seq_240_68,28680,233200,13769,63600,1904,45300,2000,21000,1933,27600,3049,27700,
seq_240_69,28680,243600,15047,69400,1904,46900,2065,21100,1972,27500,3068,27500,
seq_240_70,28680,234100,14893,68200,1904,45300,1697,20400,1862,27700,3056,27700,
seq_240_71,28680,246200,14476,66500,1904,45400,1872,20600,1791,26400,3074,27800,
seq_240_72,28680,237300,14665,67500,1904,47000,1828,20500,1904,26800,3063,27800,
seq_240_73,28680,240300,13742,63300,1904,49500,1693,19900,1962,27400,3048,27500,
seq_240_74,28680,239100,14115,64800,1904,45700,1992,21300,2045,26900,3058,27400,
seq_240_75,28680,242800,14337,65800,1904,47200,1790,20700,1941,28000,3044,28500,
seq_240_76,28680,231800,14530,66700,1904,47700,1833,20700,1776,26800,3063,27600,
seq_240_77,28680,243500,14508,66700,1904,46400,1733,20300,2002,46600,3052,27500,
seq_240_78,28680,242300,13054,61400,1904,50300,2093,20800,1922,27000,3064,28100,
seq_240_79,28680,230900,14324,65600,1904,45500,2198,22500,1684,26900,3061,27700,
seq_240_80,28680,250500,14155,65300,1904,45300,2169,21300,1938,27100,3095,28200,
seq_240_81,28680,235800,14520,66900,1904,47500,1741,20000,1856,26600,3076,27800,
seq_240_82,28680,236200,14403,66300,1904,44900,1944,21000,2078,27900,3061,28300,
seq_240_83,28680,242700,14241,65600,1904,45300,2107,21800,1906,26400,3073,27800,
seq_240_84,28680,239500,14702,67500,1904,45400,1920,20300,1777,28300,3074,32100,
seq_240_85,28680,239200,13301,62600,1904,48100,1966,20800,2060,28100,3068,27700,
seq_240_86,28680,242500,15128,69300,1904,49200,1904,21000,2028,28500,3047,27100,
seq_240_87,28680,245300,14407,66400,1904,47300,1923,20500,1851,28600,3069,27800,
seq_240_88,28680,240100,15074,69200,1904,45500,1980,21500,1996,26900,3063,27800,
seq_240_89,28680,238300,15157,69500,1904,48100,1724,20100,2029,26500,3054,28000,
seq_240_90,28680,237600,15097,68900,1904,45400,1732,19500,2063,28400,3071,27900,
seq_240_91,28680,228300,14681,67600,1904,47300,1808,19800,2277,29000,3066,27500,
seq_240_92,28680,234800,13607,63800,1904,45200,1868,20600,1906,26400,3064,27800,
seq_240_93,28680,240600,14206,65300,1904,45900,2090,20200,1756,26300,3043,27800,
seq_240_94,28680,240000,14263,65700,1904,45200,1915,20700,1877,28800,3043,27500,
seq_240_95,28680,237400,15411,70700,1904,54700,2027,21000,1888,30700,3069,27100,
seq_240_96,28680,242500,14020,64500,1904,46000,2228,21200,2007,25800,3067,27500,
seq_240_97,28680,243600,15032,69000,1904,50000,1949,20800,2087,28000,3059,27800,
seq_240_98,28680,233200,14105,63600,1904,48700,2026,20400,1789,27200,3062,32400,
seq_240_99,28680,237200,15458,71900,1904,48100,1933,21400,2072,27400,3053,27700,
seq_250_0,31125,229900,15008,64300,1994,49800,1986,21400,1953,32600,3214,26600,
seq_250_1,31125,258800,15044,64400,1994,51000,2035,21500,2045,29200,3233,26800,
seq_250_2,31125,260000,14933,64000,1994,48500,1926,21400,2050,28100,3197,26400,
seq_250_3,31125,246400,15859,67700,1994,48700,2226,21400,2369,29400,3224,26400,
seq_250_4,31125,247200,16719,71100,1994,49800,2350,23500,2539,30000,3198,26500,
seq_250_5,31125,258000,15577,66600,1994,50700,2142,21200,2003,28000,3205,26000,
seq_250_6,31125,254000,16645,71000,1994,60800,1929,21500,2076,29900,3201,26300,
seq_250_7,31125,261400,16029,73000,1994,51300,1982,21300,1984,29600,3222,27400,
seq_250_8,31125,259700,16198,73800,1994,52200,2043,22200,2012,29100,3216,27000,
seq_250_9,31125,257600,16694,76900,1994,52800,2129,22000,1982,28000,3188,27000,
seq_250_10,31125,256800,15777,72800,1994,47800,2237,22300,2053,28200,3203,27300,
seq_250_11,31125,272500,14350,66100,1994,47700,2095,21600,1989,31400,3224,27300,
seq_250_12,31125,252900,14994,69300,1994,52200,2085,21200,1937,27600,3223,27000,
seq_250_13,31125,273600,15932,72500,1994,49400,2439,24500,2010,31600,3182,27200,
seq_250_14,31125,264300,15674,73100,1994,59800,1966,21100,2071,28900,3232,27000,
seq_250_15,31125,264000,16335,74000,1994,48700,1918,21700,2150,30400,3215,27000,
seq_250_16,31125,275200,15527,71700,1994,56100,1995,25200,1929,31400,3212,33500,
seq_250_17,31125,271900,15788,72700,1994,51000,2231,22700,2054,31100,3225,27400,
seq_250_18,31125,269500,16085,74000,1994,50000,1979,22600,1945,28600,3196,27100,
seq_250_19,31125,253600,16063,73800,1994,48400,2207,22800,1946,27600,3223,27500,
seq_250_20,31125,256100,15613,71700,1994,49800,2183,22200,2172,29300,3193,27300,
seq_250_21,31125,277500,15429,70800,1994,47700,1998,20900,2184,29400,3211,27700,
seq_250_22,31125,260500,16632,76200,1994,53500,1981,21500,2490,29100,3221,26600,
seq_250_23,31125,259500,16230,73800,1994,52600,2147,22900,2270,29300,3194,27900,
seq_250_24,31125,263200,16784,76800,1994,52700,2129,21900,1926,28000,3211,28100,
seq_250_25,31125,259700,17032,77000,1994,53900,2021,22200,2406,29500,3195,28300,
seq_250_26,31125,260800,15833,72700,1994,55600,2195,21400,1890,31100,3223,27300,
seq_250_27,31125,252600,16153,74200,1994,51700,2138,22200,1906,28000,3202,27200,
seq_250_28,31125,258400,16305,93300,1994,53100,2064,21000,2019,27400,3200,27000,
seq_250_29,31125,261700,16039,73600,1994,48500,2354,23400,2377,29400,3201,27100,
seq_250_30,31125,269400,15278,70000,1994,49200,1913,21800,1806,27700,3211,27700,
seq_250_31,31125,258300,16694,76700,1994,48400,2140,21000,1771,27400,3241,27900,
seq_250_32,31125,262900,16713,76700,1994,47600,2248,23100,2125,28000,3194,28600,
seq_250_33,31125,249900,15095,104300,1994,57700,2031,26100,1858,33400,3199,33700,
seq_250_34,31125,270600,16919,77500,1994,48200,1918,21400,1884,31000,3226,27600,
seq_250_35,31125,248400,16590,75900,1994,49700,2209,22300,2035,30300,3195,28000,
seq_250_36,31125,259300,17505,80200,1994,54400,2100,21200,2106,27400,3212,27300,
seq_250_37,31125,261800,16294,74500,1994,50200,2086,22900,2007,28800,3222,27100,
seq_250_38,31125,257600,15703,72200,1994,54300,2290,23400,1910,31200,3194,27300,
seq_250_39,31125,260500,14849,68300,1994,50100,1995,21200,1988,28100,3236,27400,
seq_250_40,31125,267100,14850,68300,1994,48500,2200,22600,1994,28000,3213,27400,
seq_250_41,31125,257200,16825,77100,1994,47600,2259,21600,2329,28800,3198,26800,
seq_250_42,31125,263700,15500,71300,1994,49100,2168,22400,2319,29000,3204,27300,
seq_250_43,31125,269400,15182,69900,1994,51400,2171,22500,2114,29100,3204,28000,
seq_250_44,31125,257200,17045,77700,1994,52200,2026,21300,2006,34500,3204,26900,
seq_250_45,31125,270400,16116,73700,1994,48300,2171,22300,1882,27800,3199,28300,
seq_250_46,31125,272000,15496,71200,1994,55300,1948,21100,1987,28600,3206,28800,
seq_250_47,31125,263100,17211,80200,1994,49400,1891,21600,1892,29600,3188,26900,
seq_250_48,31125,269600,15854,73100,1994,54400,1970,21300,1971,28100,3216,27400,
seq_250_49,31125,270600,15705,72300,1994,48300,2234,22000,2030,27700,3210,26900,
seq_250_50,31125,267500,14908,68600,1994,47900,1866,21000,2001,27600,3225,28200,
seq_250_51,31125,249000,15725,72300,1994,50000,2200,22600,2020,27900,3197,29200,
seq_250_52,31125,260100,15799,74000,1994,49000,1956,21500,1976,27900,3227,28000,
seq_250_53,31125,276200,14716,67900,1994,48100,1936,21200,2071,28300,3209,27600,
seq_250_54,31125,252100,16335,74900,1994,50100,2261,22800,1995,28800,3224,27400,
seq_250_55,31125,251700,15816,71800,1994,52500,2054,21700,2026,27900,3208,27300,
seq_250_56,31125,261400,15641,71800,1994,55500,2199,22600,2447,29000,3224,28500,
seq_250_57,31125,261600,15503,71000,1994,48100,1971,20400,1866,27400,3222,26900,
seq_250_58,31125,264500,16247,74800,1994,48400,2159,22400,1973,27900,3217,27500,
seq_250_59,31125,252600,15040,69000,1994,47800,1989,21300,2061,28700,3215,28400,
seq_250_60,31125,260600,15664,71100,1994,48200,2158,22500,2170,29400,3193,27100,
seq_250_61,31125,259400,15181,69600,1994,48600,1992,21600,2324,29600,3207,27900,
seq_250_62,31125,263100,16327,74800,1994,48600,2168,23300,2124,28300,3200,27700,
seq_250_63,31125,263900,15300,70000,1994,48300,2009,22000,2086,29800,3193,27400,
seq_250_64,31125,259100,16691,76400,1994,48500,2399,23200,1946,28500,3199,27500,
seq_250_65,31125,262200,15047,69100,1994,48200,2001,20700,1913,28700,3221,28000,
seq_250_66,31125,259800,16329,75100,1994,48800,1867,21400,2059,28300,3201,27700,
seq_250_67,31125,259300,15521,71400,1994,48300,2133,21800,1944,27800,3212,27500,
seq_250_68,31125,266000,17406,79600,1994,48200,2078,21600,1988,27200,3193,27700,
seq_250_69,31125,264600,16320,74900,1994,54200,2084,21700,1913,27600,3207,27600,
seq_250_70,31125,262900,16615,76400,1994,48300,1848,21500,2016,27800,3213,27200,
seq_250_71,31125,251400,15688,72200,1994,48800,1984,21200,1881,28300,3222,27100,
seq_250_72,31125,262100,15538,71400,1994,50900,1902,21100,2023,28900,3210,26700,
seq_250_73,31125,255600,14043,64000,1994,47600,2088,22700,2279,28400,3198,26800,
seq_250_74,31125,256900,15681,72100,1994,48100,1901,21800,2036,26400,3193,28700,
seq_250_75,31125,265500,16659,75400,1994,48500,1910,21300,2490,29900,3222,26900,
seq_250_76,31125,248400,16341,75200,1994,47800,2295,23300,2084,28600,3211,27300,
seq_250_77,31125,272200,14645,67300,1994,47700,1867,20800,2022,27400,3228,27000,
seq_250_78,31125,261400,15569,71300,1994,48600,2134,21900,2011,29300,3228,27600,
seq_250_79,31125,262900,15182,69500,1994,48700,2190,22100,1836,28000,3217,26600,
seq_250_80,31125,271700,15340,70400,1994,47700,2242,22500,2236,28700,3224,27200,
seq_250_81,31125,260300,16362,74500,1994,48600,1864,21500,2375,34000,3216,27100,
seq_250_82,31125,253600,15897,73100,1994,53200,1813,21300,2221,27600,3199,27300,
seq_250_83,31125,261200,15108,69800,1994,48000,2033,21800,1863,26800,3210,26800,
seq_250_84,31125,267200,15594,71700,1994,48300,1912,21100,2015,27400,3204,27900,
seq_250_85,31125,254100,15234,70200,1994,48700,2008,21600,1929,29600,3201,26700,
seq_250_86,31125,248400,14813,67500,1994,47800,1956,21600,2265,28900,3204,28300,
seq_250_87,31125,266100,15421,71100,1994,48700,1888,20700,1946,29500,3199,27600,
seq_250_88,31125,257600,14753,68100,1994,47800,2054,22000,2070,28200,3206,27100,
seq_250_89,31125,261200,15349,70600,1994,49200,2178,22500,1987,29600,3206,27300,
seq_250_90,31125,262000,15802,72800,1994,56300,1916,21000,2174,28400,3210,28200,
seq_250_91,31125,262700,15506,71300,1994,51100,1877,24200,2094,28400,3201,27700,
seq_250_92,31125,262900,14632,67500,1994,48200,1933,21500,1839,27200,3220,27500,
seq_250_93,31125,263200,14919,68600,1994,48400,2042,22200,1865,28600,3221,27100,
seq_250_94,31125,256200,16678,76500,1994,49100,2154,21500,2109,28500,3214,27300,
seq_250_95,31125,258000,15961,73500,1994,49100,1898,21200,2220,28600,3206,27200,
seq_250_96,31125,267300,15574,71800,1994,48800,2201,22000,2048,28300,3210,27500,
seq_250_97,31125,258300,16006,73600,1994,48300,2031,22600,2037,28800,3203,27100,
seq_250_98,31125,265900,15135,69700,1994,48200,2283,23300,1970,28800,3203,27300,
seq_250_99,31125,261300,17309,79500,1994,47800,2033,21400,2163,28700,3193,27100,
seq_260_0,33670,278400,17819,81800,2088,51300,2199,23200,2087,29900,3365,28500,
seq_260_1,33670,282200,16908,77400,2088,51500,2224,22800,2220,28400,3391,28700,
seq_260_2,33670,287400,16857,77600,2088,49900,2101,23700,2286,31100,3371,28600,
seq_260_3,33670,289700,16634,76400,2088,50800,2241,23100,2031,29300,3373,28300,
seq_260_4,33670,282500,17727,81400,2088,50800,2212,23800,2257,31000,3346,28000,
seq_260_5,33670,275200,16800,77100,2088,51000,2048,22400,1921,29800,3378,28600,
seq_260_6,33670,298500,16627,75200,2088,51300,2188,23100,2194,30000,3370,28100,
seq_260_7,33670,280000,16248,74700,2088,50100,1999,22400,2602,32300,3370,28500,
seq_260_8,33670,272800,16249,74300,2088,52000,2023,22300,2030,30100,3380,28700,
seq_260_9,33670,285900,16040,73800,2088,50200,2047,22500,2577,32300,3377,28600,
seq_260_10,33670,286700,16738,76800,2088,51500,2025,22300,2193,34100,3351,28800,
seq_260_11,33670,277100,17195,78000,2088,50200,2458,24300,1968,28900,3375,28900,
seq_260_12,33670,286200,17290,79200,2088,51900,2256,23100,2009,29300,3343,28300,
seq_260_13,33670,276800,16748,76800,2088,50200,2200,23500,2108,30000,3370,28300,
seq_260_14,33670,269500,15950,73200,2088,56600,2175,26500,2062,34800,3350,35300,
seq_260_15,33670,277300,16233,74600,2088,50500,2254,24300,2012,29200,3354,28400,
seq_260_16,33670,292100,16785,78100,2088,51600,2258,22700,1954,30200,3372,28800,
seq_260_17,33670,281800,17462,80200,2088,50200,2116,23800,2402,30400,3363,28600,
seq_260_18,33670,267100,17000,77800,2088,51000,2060,22900,1916,28400,3377,28400,
seq_260_19,33670,279400,17663,80900,2088,50800,2355,25300,2132,29800,3386,28800,
seq_260_20,33670,289100,17032,79100,2088,50200,2151,22200,2143,28900,3368,28200,
seq_260_21,33670,271900,17058,78200,2088,50300,2113,23200,2166,29600,3385,28700,
seq_260_22,33670,271400,15969,73400,2088,50600,2057,22900,2106,30500,3394,28500,
seq_260_23,33670,277000,17118,78100,2088,50000,2483,25500,2194,29600,3335,28400,
seq_260_24,33670,278800,17363,80700,2088,51500,2038,22200,2397,29500,3388,28700,
seq_260_25,33670,267200,18527,84600,2088,51000,2074,22500,2097,29700,3366,28600,
seq_260_26,33670,278600,16268,74900,2088,50800,2033,22800,2027,28900,3391,28400,
seq_260_27,33670,299400,16782,77000,2088,51600,2142,23100,1974,31200,3370,29300,
seq_260_28,33670,267600,17384,79500,2088,50100,2128,22000,2075,28300,3359,28900,
seq_260_29,33670,287800,16473,75700,2088,50300,1986,22400,2354,30600,3378,29200,
seq_260_30,33670,281200,17724,80700,2088,51400,2021,22600,2096,29600,3380,28800,
seq_260_31,33670,286200,16692,76500,2088,53300,2264,22700,2007,29100,3384,28500,
seq_260_32,33670,291500,16739,76800,2088,51100,2358,22600,2314,28800,3351,28300,
seq_260_33,33670,287700,17381,79500,2088,52000,2492,24500,2279,32700,3360,28100,
seq_260_34,33670,279700,16727,76800,2088,50700,2204,23700,2196,28700,3374,28900,
seq_260_35,33670,282800,17389,79700,2088,50300,2080,23100,2535,32700,3373,28700,
seq_260_36,33670,280400,17228,78600,2088,51400,2303,23500,2276,31000,3379,28100,
seq_260_37,33670,280400,17253,78700,2088,50200,2098,22500,2057,29000,3396,28900,
seq_260_38,33670,278900,17535,80300,2088,51000,1902,21900,2388,30700,3361,29800,
seq_260_39,33670,276400,17227,79000,2088,52200,2192,22000,2028,29900,3375,28400,
seq_260_40,33670,269400,17724,81000,2088,51000,2117,23000,2214,29200,3373,28500,
seq_260_41,33670,275800,16574,76300,2088,51100,1932,22000,1953,30900,3362,28300,
seq_260_42,33670,275800,16408,75400,2088,51300,2207,23000,2103,29400,3357,28700,
seq_260_43,33670,283100,16863,76500,2088,54000,2404,24400,2089,29200,3357,28300,
seq_260_44,33670,286500,16583,75800,2088,57500,2352,25000,2110,30800,3377,28300,
seq_260_45,33670,287000,16938,77700,2088,52700,2250,23300,1899,28800,3366,28200,
seq_260_46,33670,275100,17445,80000,2088,51900,2336,23900,2116,30700,3370,28500,
seq_260_47,33670,292400,17606,81800,2088,50600,2002,21800,2119,29100,3349,28200,
seq_260_48,33670,273100,16614,76500,2088,51000,2132,22200,2218,28700,3382,28600,
seq_260_49,33670,303400,15737,72600,2088,51400,2116,22700,2352,31100,3362,28400,
seq_260_50,33670,273900,17947,82300,2088,50700,2122,22300,2109,31500,3366,28400,
seq_260_51,33670,300500,16832,77300,2088,51600,2595,24500,2054,29400,3340,28300,
seq_260_52,33670,279300,17800,81600,2088,51900,2184,22800,1923,29300,3392,28700,
seq_260_53,33670,293400,15530,71500,2088,54800,2019,23100,2012,30300,3387,28500,
seq_260_54,33670,281300,18085,82300,2088,51600,2532,23700,2357,31400,3352,29400,
seq_260_55,33670,284700,17323,79400,2088,54800,2097,22500,2132,28800,3354,29100,
seq_260_56,33670,276100,15884,73100,2088,52100,1949,21700,2118,32800,3399,29900,
seq_260_57,33670,290200,17121,78800,2088,50000,2161,23900,2347,30400,3362,29900,
seq_260_58,33670,341700,18459,85600,2088,52100,2235,23700,2154,31300,3358,29200,
seq_260_59,33670,272300,17957,82200,2088,50300,2054,22900,2278,29400,3371,28600,
seq_260_60,33670,290500,17409,79700,2088,50300,1968,22100,2087,30900,3371,29300,
seq_260_61,33670,284300,17624,80500,2088,52700,2208,23000,2328,31400,3374,29400,
seq_260_62,33670,347000,16697,76700,2088,50900,2005,22900,2605,35800,3367,28600,
seq_260_63,33670,285200,17338,79700,2088,51700,2167,22300,2073,31300,3371,29300,
seq_260_64,33670,269900,16912,77700,2088,49900,2189,23200,2115,29300,3374,29000,
seq_260_65,33670,284000,17104,78500,2088,55500,2089,22700,2247,33800,3354,29900,
seq_260_66,33670,280200,16741,76800,2088,51300,2054,22400,2004,28800,3387,28500,
seq_260_67,33670,268500,16303,74900,2088,51400,2200,23300,2325,31300,3387,28900,
seq_260_68,33670,279300,17543,80700,2088,50100,1982,22400,2011,29800,3406,29700,
seq_260_69,33670,283600,17828,82700,2088,50500,2194,22500,2007,28800,3336,29300,
seq_260_70,33670,282700,16887,77400,2088,51100,2010,21900,2110,36500,3373,28600,
seq_260_71,33670,273600,17127,78700,2088,56200,2415,24400,2205,30400,3372,29400,
seq_260_72,33670,276300,15491,71300,2088,52300,2087,23600,2220,31400,3376,29300,
seq_260_73,33670,281300,17373,80300,2088,54200,1934,22200,2009,29300,3373,29200,
seq_260_74,33670,287100,15870,72700,2088,52700,2168,23100,1928,29300,3385,29400,
seq_260_75,33670,279500,17457,80000,2088,51400,1911,22400,2367,35200,3383,29800,
seq_260_76,33670,273400,17383,79700,2088,51700,2003,22500,2095,32800,3384,29700,
seq_260_77,33670,279600,17841,81300,2088,51200,2199,23600,2163,30500,3373,28500,
seq_260_78,33670,283000,17293,79700,2088,50500,2259,24000,2218,29500,3338,28900,
seq_260_79,33670,283000,18312,83600,2088,51800,2014,22100,2026,29400,3358,28500,
seq_260_80,33670,284200,17951,82400,2088,55700,2009,23600,2806,32700,3370,27900,
seq_260_81,33670,283200,17473,80000,2088,56200,2227,22200,2006,32300,3359,28300,
seq_260_82,33670,284700,16091,74100,2088,59300,2498,25200,2148,31200,3389,29600,
seq_260_83,33670,284400,15999,73700,2088,51300,2144,22400,2198,29400,3366,28500,
seq_260_84,33670,345300,17625,88500,2088,52500,2113,22000,2178,33900,3368,28700,
seq_260_85,33670,285100,17536,80400,2088,49000,2025,22100,2149,30200,3374,29400,
seq_260_86,33670,282700,17589,80700,2088,54600,2133,22600,2063,32200,3366,28500,
seq_260_87,33670,281200,17632,80900,2088,50000,2083,22700,2218,31400,3329,29800,
seq_260_88,33670,270700,16334,75200,2088,60600,2647,24800,2085,38300,3345,28800,
seq_260_89,33670,280600,15979,73400,2088,49900,2186,23400,2070,28500,3371,28600,
seq_260_90,33670,291700,17704,81000,2088,57500,2198,23000,1950,31500,3365,29000,
seq_260_91,33670,281100,16084,73900,2088,59300,2102,23000,2323,30200,3362,28800,
seq_260_92,33670,282000,16812,77000,2088,56900,2505,25400,1963,31600,3345,29000,
seq_260_93,33670,282500,16663,76400,2088,51100,2447,22700,2064,28700,3403,29300,
seq_260_94,33670,276900,17067,78100,2088,50800,1947,22200,2214,32400,3357,28300,
seq_260_95,33670,280800,17868,82800,2088,51600,2107,25800,2190,33700,3376,35400,
seq_260_96,33670,290600,17712,81200,2088,56300,2230,23000,2306,34500,3361,28400,
seq_260_97,33670,267800,16642,76500,2088,55700,2153,22900,2411,30500,3371,28700,
seq_260_98,33670,290400,16393,75400,2088,58200,2069,22600,2124,30500,3378,30900,
seq_260_99,33670,291400,17272,79100,2088,56000,1935,22000,2510,33000,3357,28600,
seq_270_0,36315,291600,18432,84500,2188,54800,2200,23000,2268,33300,3503,29300,
seq_270_1,36315,299000,18198,83400,2188,53500,2195,23400,2308,32600,3553,30300,
seq_270_2,36315,306900,18021,82500,2188,52900,2278,24100,2761,33100,3533,30200,
seq_270_3,36315,296900,18996,87000,2188,53200,2520,23700,2279,29900,3525,30100,
seq_270_4,36315,298800,18204,83200,2188,54600,2335,24600,2400,33200,3551,30600,
seq_270_5,36315,313300,18938,92100,2188,57100,2214,23800,2172,29600,3534,31200,
seq_270_6,36315,299300,18552,84800,2188,56800,2110,23200,2222,33400,3547,29700,
seq_270_7,36315,312000,19700,89800,2188,59000,2241,23800,2043,31800,3524,29200,
seq_270_8,36315,302800,17346,80800,2188,52800,2471,24600,2410,33400,3542,29800,
seq_270_9,36315,335300,18416,84400,2188,54900,2313,23600,2166,30800,3560,29800,
seq_270_10,36315,300900,19378,88500,2188,55200,2351,23900,2312,31400,3500,29700,
seq_270_11,36315,319700,18939,86100,2188,59700,2268,24200,2123,36700,3556,29900,
seq_270_12,36315,300300,17539,80200,2188,54600,2417,25400,2139,29300,3533,29900,
seq_270_13,36315,297000,18655,85200,2188,53600,2173,23900,2209,31400,3519,29800,
seq_270_14,36315,311000,18342,85000,2188,53200,2071,23200,2344,30700,3531,29300,
seq_270_15,36315,296500,17226,78900,2188,52600,2625,26100,2285,30900,3566,29600,
seq_270_16,36315,294200,18758,85600,2188,53000,2450,25600,2108,31600,3520,29500,
seq_270_17,36315,304900,19304,93400,2188,67500,1995,22900,2286,32300,3505,29300,
seq_270_18,36315,307500,18222,83400,2188,56000,2032,22700,2392,36400,3525,30000,
seq_270_19,36315,313100,18465,84700,2188,52500,2488,25000,1979,30100,3513,29400,
seq_270_20,36315,305400,18149,102600,2188,54400,2162,23800,2014,32500,3530,30700,
seq_270_21,36315,316400,18997,86600,2188,52900,2450,25500,2209,31700,3538,29600,
seq_270_22,36315,302500,18514,84800,2188,55200,2257,22500,2257,31000,3540,30000,
seq_270_23,36315,313000,18001,82400,2188,53700,2396,24300,2254,31700,3525,30400,
seq_270_24,36315,315000,18062,82500,2188,54000,2213,23400,2259,32100,3533,30300,
seq_270_25,36315,304300,18281,83700,2188,53300,2213,24600,2345,29800,3553,30000,
seq_270_26,36315,306500,19715,90100,2188,52400,2290,24000,2060,34800,3533,29900,
seq_270_27,36315,301300,18717,85500,2188,53800,2438,25700,2296,31000,3554,31700,
seq_270_28,36315,292000,18422,84100,2188,54400,2265,24400,2236,31500,3551,30400,
seq_270_29,36315,287400,17137,78800,2188,54700,2389,25300,2111,30700,3519,30600,
seq_270_30,36315,315100,18755,86000,2188,58200,2087,22800,2301,30500,3522,29200,
seq_270_31,36315,296500,18139,83000,2188,54600,2171,24000,2293,31000,3559,30900,
seq_270_32,36315,318700,18282,83600,2188,53900,2413,23800,2525,32800,3552,29700,
seq_270_33,36315,298600,17349,79900,2188,56600,2363,23300,2104,30900,3562,29700,
seq_270_34,36315,310400,17963,82000,2188,52900,2129,23500,2139,31500,3544,29600,
seq_270_35,36315,308900,18462,84600,2188,57900,2429,25300,2524,29400,3544,31100,
seq_270_36,36315,300100,19668,89700,2188,52700,2398,24600,2182,31600,3518,30700,
seq_270_37,36315,300000,18866,86300,2188,54200,2233,23500,2029,30100,3506,29600,
seq_270_38,36315,304200,17840,81800,2188,55100,2194,23600,2304,31600,3514,29700,
seq_270_39,36315,305300,18085,83000,2188,53500,2266,23300,2351,33000,3532,30700,
seq_270_40,36315,302900,17984,82400,2188,53300,2242,24300,2163,29600,3535,30100,
seq_270_41,36315,301000,17946,91900,2188,51800,2120,23900,2199,30800,3533,31200,
seq_270_42,36315,387000,19256,126100,2188,59300,2139,23600,2090,29900,3531,29900,
seq_270_43,36315,305100,19896,90400,2188,53400,2296,24200,2330,34100,3531,32100,
seq_270_44,36315,301700,17985,82500,2188,52900,2371,24800,2351,30600,3552,29700,
seq_270_45,36315,299500,18546,84900,2188,53000,2121,24000,2227,31500,3505,29400,
seq_270_46,36315,301400,19185,87200,2188,53600,2199,23600,2472,30800,3523,29800,
seq_270_47,36315,297200,18710,85500,2188,52700,2332,24900,2279,31400,3534,30600,
seq_270_48,36315,299600,19321,88000,2188,53300,2139,23300,2176,30300,3523,29600,
seq_270_49,36315,296100,20051,91400,2188,62000,2146,24000,2255,30900,3534,30600,
seq_270_50,36315,302400,18874,86300,2188,54200,2284,23800,2527,32300,3536,29700,
seq_270_51,36315,297700,18258,83400,2188,55800,2143,23400,2163,31100,3552,29800,
seq_270_52,36315,294900,19348,88400,2188,55300,2423,24900,2111,31600,3533,31100,
seq_270_53,36315,309800,17980,83100,2188,54000,2206,23000,2199,32200,3543,30300,
seq_270_54,36315,313400,18924,86400,2188,53900,2637,25700,2374,31400,3515,29600,
seq_270_55,36315,311900,18315,84200,2188,52300,2092,23100,2370,32000,3541,29700,
seq_270_56,36315,305700,18270,85100,2188,53700,2192,23700,2340,31300,3532,29500,
seq_270_57,36315,306500,19165,87200,2188,52400,2171,23700,2210,31000,3522,29500,
seq_270_58,36315,293300,19476,88900,2188,53900,2287,23700,2262,29900,3544,31300,
seq_270_59,36315,312300,19134,88400,2188,52800,2238,24200,2104,31700,3518,31000,
seq_270_60,36315,296400,18216,83600,2188,54000,2157,22900,2124,30100,3536,29700,
seq_270_61,36315,312400,19579,89200,2188,53400,2177,22800,2103,31000,3502,29600,
seq_270_62,36315,301200,18945,87100,2188,54200,2340,23400,1979,30100,3538,29900,
seq_270_63,36315,294500,19153,87400,2188,53000,2110,23800,2190,31200,3523,30400,
seq_270_64,36315,316300,19282,87800,2188,53800,2050,22800,2665,30700,3531,30100,
seq_270_65,36315,312300,17839,81700,2188,69700,2155,23600,2443,31800,3538,31000,
seq_270_66,36315,296900,18916,86300,2188,54000,2062,23800,2209,30100,3530,29700,
seq_270_67,36315,298500,18198,83400,2188,52700,2168,23100,2557,32400,3543,30300,
seq_270_68,36315,305300,17722,80800,2188,54100,2032,23700,2415,30600,3525,29400,
seq_270_69,36315,297100,19313,88100,2188,53700,2135,23600,2195,30700,3520,29400,
seq_270_70,36315,296600,17436,80000,2188,55500,2266,23700,2633,35200,3532,30000,
seq_270_71,36315,302800,18626,85300,2188,54400,2148,22800,2113,30900,3505,30800,
seq_270_72,36315,300000,16574,76000,2188,52700,2120,23100,2411,33100,3538,30700,
seq_270_73,36315,303900,18023,82600,2188,53300,2161,24300,2294,31200,3530,30300,
seq_270_74,36315,294600,18796,86000,2188,52000,2285,23900,2164,31000,3536,29600,
seq_270_75,36315,321700,18970,86700,2188,53400,2221,23600,2428,30300,3532,29400,
seq_270_76,36315,300100,18264,83600,2188,53500,2163,23500,2564,33200,3519,29200,
